date,product_id,category,season,time_period,sales_amount,units_sold,profit_margin,growth_rate
2021-07-10,3,shoes,summer,q3,73887.0,2151,0.40800000000000003,0.028800000000000003
2021-07-10,4,shoes,summer,q3,63764.0,1804,0.43124999999999997,0.059625000000000004
2021-07-10,5,shoes,summer,q3,98621.0,2169,0.392,0.0447
2021-07-10,6,shoes,summer,q3,133424.0,2650,0.4625,0.03425
2021-07-11,1,accessories,summer,q3,34738.0,704,0.4049999999999999,0.006500000000000001
2021-07-11,2,apparel,summer,q3,17064.0,381,0.375,0.0685
2021-07-11,3,shoes,summer,q3,11257.0,286,0.36,0.069
2021-07-11,4,shoes,summer,q3,10609.0,317,0.4125,0.05875
2021-07-11,5,shoes,summer,q3,12548.0,252,0.4049999999999999,0.0845
2021-07-11,6,shoes,summer,q3,54087.00000000001,989,0.51,0.11025
2021-07-12,1,accessories,summer,q3,134736.0,2695,0.44571428571428573,0.04342857142857143
2021-07-12,2,apparel,summer,q3,73930.0,1465,0.44400000000000006,0.04360000000000001
2021-07-12,3,shoes,summer,q3,63303.0,1298,0.414,0.075
2021-07-12,4,shoes,summer,q3,48855.0,1056,0.44000000000000006,0.08739999999999999
2021-07-12,5,shoes,summer,q3,67350.0,1287,0.4071428571428571,0.08857142857142856
2021-07-12,6,shoes,summer,q3,91738.0,1415,0.352,0.0222
2021-07-13,1,accessories,summer,q3,94230.99999999999,1787,0.38,0.0914
2021-07-13,2,apparel,summer,q3,71747.0,1523,0.3871428571428571,0.050571428571428566
2021-07-13,3,shoes,summer,q3,38280.0,892,0.372,0.027800000000000002
2021-07-13,4,shoes,summer,q3,32577.0,748,0.372,0.038
2021-07-13,5,shoes,summer,q3,43302.99999999999,817,0.33199999999999996,0.015999999999999997
2021-07-13,6,shoes,summer,q3,82503.0,1519,0.43714285714285717,0.12985714285714287
2021-07-14,1,accessories,summer,q3,16384.0,419,0.47000000000000003,0.1265
2021-07-14,3,shoes,summer,q3,12850.0,325,0.42,-0.039
2021-07-15,1,accessories,summer,q3,66825.0,1125,0.55,0.1205
2021-07-15,2,apparel,summer,q3,51456.00000000001,1030,0.42999999999999994,0.06975
2021-07-15,3,shoes,summer,q3,36708.0,748,0.37499999999999994,-0.0075
2021-07-15,4,shoes,summer,q3,45007.0,971,0.425,0.020499999999999997
2021-07-15,5,shoes,summer,q3,40722.0,693,0.455,-0.015
2021-07-15,6,shoes,summer,q3,60145.0,935,0.6200000000000001,0.0185
2021-07-16,1,accessories,summer,q3,372462.0,5126,0.4327272727272727,0.022636363636363635
2021-07-16,2,apparel,summer,q3,294186.0,3903,0.40454545454545454,0.08190909090909092
2021-07-16,3,shoes,summer,q3,260760.0,3555,0.43,0.018769230769230767
2021-07-16,4,shoes,summer,q3,212325.0,3026,0.4290909090909091,0.04481818181818182
2021-07-16,5,shoes,summer,q3,268284.0,3550,0.40384615384615385,0.06715384615384615
2021-07-16,6,shoes,summer,q3,311831.00000000006,3697,0.4827272727272728,0.03927272727272727
2021-07-17,1,accessories,summer,q3,106328.0,2073,0.4600000000000001,0.1068
2021-07-17,2,apparel,summer,q3,62998.00000000001,1360,0.43200000000000005,0.056999999999999995
2021-07-17,3,shoes,summer,q3,47709.0,1165,0.376,0.1086
2021-07-17,4,shoes,summer,q3,41685.0,1025,0.42142857142857143,0.013999999999999999
2021-07-17,5,shoes,summer,q3,52941.0,1040,0.384,-0.008599999999999997
2021-07-17,6,shoes,summer,q3,109814.0,2004,0.5,0.08057142857142859
2021-07-18,1,accessories,summer,q3,31345.0,635,0.45,-0.087
2021-07-18,5,shoes,summer,q3,1259.0,32,0.415,0.1245
2021-07-19,1,accessories,summer,q3,122677.99999999999,2399,0.44333333333333336,0.08816666666666667
2021-07-19,2,apparel,summer,q3,88461.0,1921,0.40499999999999997,0.066
2021-07-19,3,shoes,summer,q3,55482.0,1316,0.45333333333333337,0.08683333333333333
2021-07-19,4,shoes,summer,q3,48918.0,1153,0.46,0.02516666666666666
2021-07-19,5,shoes,summer,q3,69775.0,1257,0.41,-0.013166666666666665
2021-07-19,6,shoes,summer,q3,116894.0,1966,0.4925,0.03425
2021-07-20,1,accessories,summer,q3,103118.0,1897,0.44500000000000006,0.04800000000000001
2021-07-20,2,apparel,summer,q3,47448.0,883,0.4125,0.0395
2021-07-20,3,shoes,summer,q3,45036.0,972,0.37833333333333335,0.01633333333333333
2021-07-20,4,shoes,summer,q3,27945.000000000004,570,0.3625,0.005750000000000002
2021-07-20,5,shoes,summer,q3,37772.0,642,0.3474999999999999,0.009249999999999998
2021-07-20,6,shoes,summer,q3,68468.0,1082,0.36749999999999994,0.10300000000000001
2021-07-21,1,accessories,summer,q3,37896.0,768,0.47500000000000003,0.1495
2021-07-21,2,apparel,summer,q3,25619.0,636,0.4124999999999999,0.081
2021-07-21,3,shoes,summer,q3,13622.0,344,0.46,0.042499999999999996
2021-07-21,4,shoes,summer,q3,19915.0,507,0.4675,0.0049999999999999975
2021-07-21,5,shoes,summer,q3,15950.0,325,0.4049999999999999,0.030999999999999996
2021-07-21,6,shoes,summer,q3,29125.000000000004,540,0.47000000000000003,-0.056
2021-07-22,1,accessories,summer,q3,51994.0,1087,0.4033333333333333,0.11733333333333333
2021-07-22,2,apparel,summer,q3,42495.0,830,0.4566666666666667,0.11166666666666668
2021-07-22,3,shoes,summer,q3,42606.0,885,0.40599999999999997,0.0566
2021-07-22,4,shoes,summer,q3,27666.0,589,0.3933333333333333,0.043333333333333335
2021-07-22,5,shoes,summer,q3,46982.0,922,0.382,0.11259999999999999
2021-07-22,6,shoes,summer,q3,44661.0,693,0.31,0.06666666666666667
2021-07-23,1,accessories,summer,q3,218990.0,2780,0.4116666666666666,0.056666666666666664
2021-07-23,2,apparel,summer,q3,186865.0,2240,0.41,0.10050000000000002
2021-07-23,3,shoes,summer,q3,174152.0,2074,0.4033333333333333,-0.009166666666666667
2021-07-23,4,shoes,summer,q3,146556.0,1933,0.4275,0.05975
2021-07-23,5,shoes,summer,q3,163458.0,1926,0.4566666666666667,0.0061666666666666675
2021-07-23,6,shoes,summer,q3,206613.0,2243,0.40499999999999997,0.004250000000000002
2021-07-24,1,accessories,summer,q3,31940.0,540,0.47500000000000003,0.0885
2021-07-24,5,shoes,summer,q3,6295.999999999999,127,0.3999999999999999,0.15
2021-07-25,1,accessories,summer,q3,62380.00000000001,1201,0.4033333333333333,0.08600000000000001
2021-07-25,2,apparel,summer,q3,71705.0,1315,0.442,0.0364
2021-07-25,3,shoes,summer,q3,48949.00000000001,881,0.3999999999999999,-0.067
2021-07-25,4,shoes,summer,q3,37851.0,734,0.40666666666666657,0.043666666666666666
2021-07-25,5,shoes,summer,q3,44665.0,805,0.35000000000000003,0.12233333333333334
2021-07-25,6,shoes,summer,q3,69074.0,1058,0.414,0.126
2021-07-26,1,accessories,summer,q3,28233.0,567,0.45000000000000007,-0.011999999999999999
2021-07-26,3,shoes,summer,q3,9372.0,189,0.3999999999999999,-0.0535
2021-07-27,2,apparel,summer,q3,12268.0,313,0.425,0.14200000000000002
2021-07-27,4,shoes,summer,q3,7801.0,158,0.455,0.05450000000000001
2021-07-28,3,shoes,summer,q3,10340.0,260,0.41999999999999993,0.0895
2021-07-28,5,shoes,summer,q3,9348.0,158,0.41,0.052000000000000005
2021-07-29,4,shoes,summer,q3,7444.0,188,0.47500000000000003,0.0625
2021-07-29,6,shoes,summer,q3,20149.999999999996,315,0.55,0.0305
2021-07-30,1,accessories,summer,q3,30160.0,512,0.47000000000000003,0.033
2021-07-30,5,shoes,summer,q3,9255.0,189,0.415,-0.031
2021-07-31,2,apparel,summer,q3,15490.0,315,0.41,0.06799999999999999
2021-07-31,6,shoes,summer,q3,17259.999999999996,315,0.56,0.0205
2021-08-01,1,accessories,summer,q3,17357.0,878,0.46499999999999997,0.044
2021-08-01,3,shoes,summer,q3,12102.0,244,0.4099999999999999,0.053000000000000005
2021-08-02,2,apparel,summer,q3,25934.0,871,0.47000000000000003,0.0375
2021-08-02,4,shoes,summer,q3,11188.0,228,0.465,0.031
2021-08-03,1,accessories,summer,q3,118931.0,2016,0.4125,-0.005749999999999999
2021-08-03,2,apparel,summer,q3,76712.00000000001,1384,0.40499999999999997,0.08574999999999999
2021-08-03,3,shoes,summer,q3,80513.0,1829,0.43,0.012000000000000002
2021-08-03,4,shoes,summer,q3,48333.0,1107,0.42,0.06025
2021-08-03,5,shoes,summer,q3,67332.0,1238,0.4716666666666667,0.09666666666666666
2021-08-03,6,shoes,summer,q3,86528.00000000001,1508,0.5125,0.05475
2021-08-04,1,accessories,summer,q3,50447.99999999999,982,0.4566666666666666,0.04066666666666666
2021-08-04,2,apparel,summer,q3,29536.0,636,0.46,0.06166666666666667
2021-08-04,3,shoes,summer,q3,21962.0,517,0.35666666666666663,0.08866666666666667
2021-08-04,4,shoes,summer,q3,36396.0,978,0.43599999999999994,0.019200000000000002
2021-08-04,5,shoes,summer,q3,16317.999999999998,314,0.35666666666666663,0.06466666666666666
2021-08-04,6,shoes,summer,q3,53946.0,919,0.466,0.0746
2021-08-05,1,accessories,summer,q3,38550.0,650,0.47500000000000003,0.10250000000000001
2021-08-05,5,shoes,summer,q3,19790.0,527,0.41333333333333333,0.06899999999999999
2021-08-06,1,accessories,summer,q3,126006.0,2107,0.435,0.09225
2021-08-06,2,apparel,summer,q3,102348.00000000001,1896,0.41333333333333333,0.034666666666666665
2021-08-06,3,shoes,summer,q3,68304.0,1342,0.345,0.06775
2021-08-06,4,shoes,summer,q3,55125.0,1262,0.355,0.08975
2021-08-06,5,shoes,summer,q3,63923.00000000001,1201,0.4775,0.07525
2021-08-06,6,shoes,summer,q3,120757.00000000001,2416,0.5571428571428572,0.02885714285714286
2021-08-07,1,accessories,summer,q3,102119.0,2642,0.435,0.0635
2021-08-07,2,apparel,summer,q3,43005.0,1003,0.404,0.006200000000000006
2021-08-07,3,shoes,summer,q3,46125.0,1110,0.45142857142857146,0.010714285714285716
2021-08-07,4,shoes,summer,q3,18678.0,488,0.454,0.1266
2021-08-07,5,shoes,summer,q3,19990.999999999996,417,0.358,0.092
2021-08-07,6,shoes,summer,q3,49382.0,938,0.46799999999999997,0.0156
2021-08-08,1,accessories,summer,q3,56014.0,1193,0.4566666666666666,0.05833333333333333
2021-08-08,2,apparel,summer,q3,92754.0,2166,0.4533333333333333,0.03
2021-08-08,3,shoes,summer,q3,69645.0,1480,0.4533333333333333,0.07533333333333334
2021-08-08,4,shoes,summer,q3,47694.0,1015,0.526,0.0802
2021-08-08,5,shoes,summer,q3,39515.0,774,0.41,0.036333333333333336
2021-08-08,6,shoes,summer,q3,64600.0,1160,0.6133333333333334,-0.066
2021-08-09,1,accessories,summer,q3,108637.0,1847,0.4625,0.0037499999999999994
2021-08-09,2,apparel,summer,q3,70830.00000000001,1300,0.375,0.02175
2021-08-09,3,shoes,summer,q3,77801.0,1790,0.38285714285714284,0.014714285714285713
2021-08-09,4,shoes,summer,q3,42001.0,977,0.3525,-0.0037500000000000033
2021-08-09,5,shoes,summer,q3,64194.0,1176,0.40666666666666657,0.045000000000000005
2021-08-09,6,shoes,summer,q3,79870.00000000001,1388,0.5075000000000001,0.11699999999999999
2021-08-10,1,accessories,summer,q3,184517.0,2740,0.4116666666666667,0.06733333333333333
2021-08-10,2,apparel,summer,q3,137230.00000000003,2175,0.38166666666666665,0.11299999999999999
2021-08-10,3,shoes,summer,q3,103015.0,1768,0.395,0.043333333333333335
2021-08-10,4,shoes,summer,q3,105620.0,2196,0.4466666666666666,0.03944444444444444
2021-08-10,5,shoes,summer,q3,92384.0,1535,0.33499999999999996,0.11733333333333333
2021-08-10,6,shoes,summer,q3,131060.00000000001,2104,0.5125,0.025
2021-08-11,1,accessories,summer,q3,170648.0,4261,0.47700000000000004,0.0305
2021-08-11,2,apparel,summer,q3,98375.00000000001,2303,0.43875,0.058
2021-08-11,3,shoes,summer,q3,74329.0,1985,0.40624999999999994,0.033
2021-08-11,4,shoes,summer,q3,56973.0,1675,0.435,0.03275
2021-08-11,5,shoes,summer,q3,82982.0,1969,0.3963636363636363,0.018636363636363635
2021-08-11,6,shoes,summer,q3,113852.0,2372,0.45749999999999996,0.018625
2021-08-12,1,accessories,summer,q3,32669.0,656,0.415,0.0205
2021-08-12,2,apparel,summer,q3,44014.0,1299,0.3625,-0.0085
2021-08-12,3,shoes,summer,q3,11340.0,290,0.35,0.025999999999999995
2021-08-12,4,shoes,summer,q3,10204.0,258,0.365,0.040499999999999994
2021-08-12,5,shoes,summer,q3,10912.0,221,0.4049999999999999,0.174
2021-08-12,6,shoes,summer,q3,47710.0,1158,0.538,0.0666
2021-08-13,1,accessories,summer,q3,132282.0,2887,0.46374999999999994,0.073125
2021-08-13,2,apparel,summer,q3,85486.00000000001,1536,0.42799999999999994,0.0772
2021-08-13,3,shoes,summer,q3,84210.0,1935,0.3985714285714286,0.08785714285714286
2021-08-13,4,shoes,summer,q3,52327.0,1102,0.442,0.030000000000000006
2021-08-13,5,shoes,summer,q3,60943.0,1060,0.414,0.0010000000000000002
2021-08-13,6,shoes,summer,q3,74868.0,1235,0.348,0.05059999999999999
2021-08-14,1,accessories,summer,q3,91415.0,1745,0.382,0.11200000000000002
2021-08-14,2,apparel,summer,q3,90574.0,2110,0.41374999999999995,0.0545
2021-08-14,3,shoes,summer,q3,37898.0,884,0.362,0.0294
2021-08-14,4,shoes,summer,q3,49191.0,1274,0.38571428571428573,0.05014285714285714
2021-08-14,5,shoes,summer,q3,28014.999999999996,533,0.32799999999999996,0.0758
2021-08-14,6,shoes,summer,q3,60366.0,1034,0.404,0.017599999999999998
2021-08-15,3,shoes,summer,q3,19539.0,711,0.5133333333333333,0.09766666666666668
2021-08-15,5,shoes,summer,q3,21416.0,582,0.29,0.12166666666666666
2021-08-16,1,accessories,summer,q3,66965.0,1138,0.5700000000000001,0.097
2021-08-16,2,apparel,summer,q3,45500.00000000001,845,0.44999999999999996,0.03149999999999999
2021-08-16,3,shoes,summer,q3,31923.000000000004,719,0.36,0.08349999999999999
2021-08-16,4,shoes,summer,q3,41586.0,1238,0.528,0.0546
2021-08-16,5,shoes,summer,q3,28170.000000000004,635,0.46499999999999997,0.0775
2021-08-16,6,shoes,summer,q3,68808.0,1686,0.542,0.0822
2021-08-17,1,accessories,summer,q3,367521.0,5711,0.415,0.07507142857142857
2021-08-17,2,apparel,summer,q3,272819.00000000006,3979,0.40090909090909094,0.013818181818181818
2021-08-17,3,shoes,summer,q3,216879.0,3464,0.42818181818181816,0.04645454545454546
2021-08-17,4,shoes,summer,q3,153669.0,2608,0.4272727272727273,0.08536363636363636
2021-08-17,5,shoes,summer,q3,170530.0,3008,0.41428571428571426,0.06328571428571429
2021-08-17,6,shoes,summer,q3,151238.0,2515,0.4890909090909091,0.056363636363636366
2021-08-18,1,accessories,summer,q3,101093.0,1977,0.454,0.0412
2021-08-18,2,apparel,summer,q3,97440.0,2366,0.41,0.077875
2021-08-18,3,shoes,summer,q3,48332.0,1113,0.38199999999999995,0.009
2021-08-18,4,shoes,summer,q3,32802.00000000001,851,0.398,0.1192
2021-08-18,5,shoes,summer,q3,37411.0,784,0.37999999999999995,0.1234
2021-08-18,6,shoes,summer,q3,87468.0,1903,0.5437500000000001,0.0615
2021-08-19,1,accessories,summer,q3,19930.0,1060,0.5166666666666666,0.07266666666666667
2021-08-19,3,shoes,summer,q3,24532.0,737,0.36000000000000004,0.005999999999999998
2021-08-20,1,accessories,summer,q3,127083.0,2287,0.45333333333333337,-0.027166666666666662
2021-08-20,2,apparel,summer,q3,98837.00000000001,2584,0.43999999999999995,0.059777777777777784
2021-08-20,3,shoes,summer,q3,62177.0,1312,0.46,0.03983333333333333
2021-08-20,4,shoes,summer,q3,66471.0,1849,0.45222222222222225,0.051888888888888894
2021-08-20,5,shoes,summer,q3,51701.0,1087,0.39666666666666667,0.050833333333333335
2021-08-20,6,shoes,summer,q3,84085.0,1651,0.4633333333333334,-0.021
2021-08-21,1,accessories,summer,q3,83347.0,1448,0.4325,0.06025
2021-08-21,2,apparel,summer,q3,47214.0,889,0.4125,0.09825
2021-08-21,3,shoes,summer,q3,45561.0,1458,0.42428571428571427,0.06571428571428571
2021-08-21,4,shoes,summer,q3,24982.0,512,0.365,0.05275
2021-08-21,5,shoes,summer,q3,43959.0,921,0.32857142857142857,0.038714285714285715
2021-08-21,6,shoes,summer,q3,55761.0,885,0.3625,0.05725
2021-08-22,1,accessories,summer,q3,36432.0,742,0.47000000000000003,0.055
2021-08-22,2,apparel,summer,q3,19481.0,441,0.41,-0.002999999999999999
2021-08-22,3,shoes,summer,q3,13880.0,355,0.47000000000000003,-0.038000000000000006
2021-08-22,4,shoes,summer,q3,24124.000000000004,929,0.542,0.1056
2021-08-22,5,shoes,summer,q3,14435.0,290,0.41999999999999993,0.082
2021-08-22,6,shoes,summer,q3,54130.0,1315,0.492,0.08159999999999999
2021-08-23,1,accessories,summer,q3,80270.0,2042,0.415,0.042
2021-08-23,2,apparel,summer,q3,52417.00000000001,926,0.44,0.13833333333333334
2021-08-23,3,shoes,summer,q3,36513.0,716,0.4166666666666667,0.08
2021-08-23,4,shoes,summer,q3,32984.0,632,0.41999999999999993,0.02033333333333333
2021-08-23,5,shoes,summer,q3,49213.0,1089,0.40499999999999997,0.019166666666666665
2021-08-23,6,shoes,summer,q3,38648.0,600,0.31,0.041666666666666664
2021-08-24,1,accessories,summer,q3,216008.0,2568,0.39999999999999997,0.030833333333333334
2021-08-24,2,apparel,summer,q3,226559.0,3561,0.41777777777777775,0.023111111111111114
2021-08-24,3,shoes,summer,q3,139446.0,2114,0.4066666666666667,0.0415
2021-08-24,4,shoes,summer,q3,88390.0,1344,0.4033333333333333,0.09066666666666667
2021-08-24,5,shoes,summer,q3,88544.0,1352,0.45166666666666666,0.06
2021-08-24,6,shoes,summer,q3,73366.0,1680,0.4655555555555556,0.07100000000000001
2021-08-25,1,accessories,summer,q3,10394.999999999996,1127,0.5033333333333333,0.124
2021-08-25,3,shoes,summer,q3,22160.0,800,0.39999999999999997,0.028333333333333332
2021-08-26,1,accessories,summer,q3,60760.00000000001,1099,0.4066666666666667,0.03866666666666667
2021-08-26,2,apparel,summer,q3,83541.0,2166,0.48166666666666663,0.044333333333333336
2021-08-26,3,shoes,summer,q3,47234.0,830,0.40333333333333327,0.11499999999999999
2021-08-26,4,shoes,summer,q3,64709.0,1426,0.4466666666666667,0.057166666666666664
2021-08-26,5,shoes,summer,q3,49334.0,761,0.3466666666666667,0.10133333333333333
2021-08-26,6,shoes,summer,q3,50220.00000000001,729,0.31666666666666665,0.05933333333333333
2021-08-27,3,shoes,summer,q3,13309.999999999998,938,0.5099999999999999,0.04466666666666666
2021-08-27,5,shoes,summer,q3,17862.0,477,0.3733333333333333,0.06033333333333333
2021-08-28,4,shoes,summer,q3,26380.0,800,0.6133333333333334,0.05633333333333334
2021-08-28,6,shoes,summer,q3,24201.0,738,0.5566666666666666,0.034333333333333334
2021-08-29,1,accessories,summer,q3,20279.0,1113,0.3999999999999999,-0.007000000000000003
2021-08-29,5,shoes,summer,q3,31028.0,652,0.45333333333333337,0.05299999999999999
2021-08-30,2,apparel,summer,q3,30310.000000000004,1085,0.41,0.05299999999999999
2021-08-30,6,shoes,summer,q3,51947.0,1216,0.6600000000000001,-0.042333333333333334
2021-08-31,1,accessories,summer,q3,49229.0,1178,0.49333333333333335,0.06
2021-08-31,3,shoes,summer,q3,20505.0,856,0.41,0.01933333333333333
2021-09-01,2,apparel,fall,q3,55602.0,1186,0.49333333333333335,-0.017666666666666667
2021-09-01,4,shoes,fall,q3,19442.0,702,0.51,0.06999999999999999
2021-09-02,1,accessories,fall,q3,64125.00000000001,1175,0.46,-0.063
2021-09-02,2,apparel,fall,q3,45119.00000000001,906,0.425,0.106
2021-09-02,3,shoes,fall,q3,69196.0,1867,0.492,0.0606
2021-09-02,4,shoes,fall,q3,22200.000000000004,750,0.45,0.025
2021-09-02,5,shoes,fall,q3,46975.0,1273,0.374,-0.0354
2021-09-02,6,shoes,fall,q3,39823.0,903,0.5549999999999999,0.04000000000000001
2021-09-03,1,accessories,fall,q3,41310.0,795,0.47000000000000003,-0.00033333333333333365
2021-09-03,2,apparel,fall,q3,22245.0,468,0.4633333333333334,0.033999999999999996
2021-09-03,3,shoes,fall,q3,13572.0,324,0.35333333333333333,0.06866666666666667
2021-09-03,4,shoes,fall,q3,52391.0,1269,0.48833333333333334,0.023499999999999997
2021-09-03,5,shoes,fall,q3,14552.999999999998,284,0.36000000000000004,0.013333333333333334
2021-09-03,6,shoes,fall,q3,51861.0,1407,0.4916666666666667,0.056499999999999995
2021-09-04,1,accessories,fall,q3,43078.0,1796,0.388,0.08759999999999998
2021-09-04,2,apparel,fall,q3,9385.000000000004,315,0.3999999999999999,0.11800000000000001
2021-09-04,3,shoes,fall,q3,4806.000000000001,194,0.37499999999999994,0.018999999999999996
2021-09-04,4,shoes,fall,q3,3907.000000000001,159,0.37499999999999994,0.0025000000000000022
2021-09-04,5,shoes,fall,q3,43839.0,968,0.514,0.0698
2021-09-04,6,shoes,fall,q3,9976.0,252,0.45,-0.0395
2021-09-05,1,accessories,fall,q3,126367.00000000001,2393,0.4779999999999999,0.0732
2021-09-05,2,apparel,fall,q3,138383.00000000003,3297,0.42999999999999994,-0.02525
2021-09-05,3,shoes,fall,q3,95869.0,1981,0.40199999999999997,0.05600000000000001
2021-09-05,4,shoes,fall,q3,72010.0,1562,0.476,0.0021999999999999997
2021-09-05,5,shoes,fall,q3,76480.0,1519,0.40599999999999997,0.0236
2021-09-05,6,shoes,fall,q3,173838.0,3438,0.6075,0.028124999999999997
2021-09-06,1,accessories,fall,q3,114816.0,2550,0.46624999999999994,0.072875
2021-09-06,2,apparel,fall,q3,30230.0,707,0.41,0.13340000000000002
2021-09-06,3,shoes,fall,q3,40113.0,1428,0.43624999999999997,0.010125
2021-09-06,4,shoes,fall,q3,13419.0,347,0.466,0.0908
2021-09-06,5,shoes,fall,q3,16818.0,351,0.356,0.029800000000000004
2021-09-06,6,shoes,fall,q3,34040.0,645,0.458,0.0756
2021-09-07,1,accessories,fall,q3,21147.0,608,0.35,0.021000000000000005
2021-09-07,2,apparel,fall,q3,71882.0,1656,0.502,0.06060000000000001
2021-09-07,3,shoes,fall,q3,5551.000000000001,224,0.35,-0.0435
2021-09-07,4,shoes,fall,q3,34024.0,1074,0.458,-0.017599999999999998
2021-09-07,5,shoes,fall,q3,6780.0,195,0.5549999999999999,0.036500000000000005
2021-09-07,6,shoes,fall,q3,11196.0,286,0.45,-0.0024999999999999953
2021-09-08,1,accessories,fall,q3,58650.00000000001,1088,0.52,0.063
2021-09-08,2,apparel,fall,q3,40324.000000000015,813,0.3999999999999999,0.054
2021-09-08,3,shoes,fall,q3,94679.0,2239,0.4579999999999999,-0.0036000000000000034
2021-09-08,4,shoes,fall,q3,29653.0,662,0.355,0.0495
2021-09-08,5,shoes,fall,q3,70289.0,1390,0.38799999999999996,-0.0132
2021-09-08,6,shoes,fall,q3,46704.00000000001,781,0.55,0.1325
2021-09-09,1,accessories,fall,q3,53875.00000000001,1000,0.47000000000000003,0.11750000000000001
2021-09-09,2,apparel,fall,q3,36881.00000000001,748,0.41,0.023499999999999997
2021-09-09,3,shoes,fall,q3,15049.000000000004,613,0.47500000000000003,0.17099999999999999
2021-09-09,4,shoes,fall,q3,54505.0,1507,0.5840000000000001,0.0688
2021-09-09,5,shoes,fall,q3,19654.0,572,0.415,0.026500000000000003
2021-09-09,6,shoes,fall,q3,81714.0,1976,0.558,0.057800000000000004
2021-09-10,1,accessories,fall,q3,173684.0,3737,0.46699999999999997,0.10600000000000001
2021-09-10,2,apparel,fall,q3,72460.0,1618,0.4314285714285714,0.03471428571428571
2021-09-10,3,shoes,fall,q3,49539.0,1241,0.40285714285714286,0.03242857142857143
2021-09-10,4,shoes,fall,q3,45512.0,1147,0.3985714285714285,0.04514285714285714
2021-09-10,5,shoes,fall,q3,95086.0,1970,0.43099999999999994,0.0603
2021-09-10,6,shoes,fall,q3,83232.0,1533,0.43,0.06514285714285714
2021-09-11,1,accessories,fall,q3,66002.0,1307,0.3875,0.035250000000000004
2021-09-11,2,apparel,fall,q3,120177.00000000001,2328,0.3814285714285714,0.09042857142857143
2021-09-11,3,shoes,fall,q3,36597.00000000001,704,0.365,0.02425
2021-09-11,4,shoes,fall,q3,31129.000000000004,601,0.3675,0.0015000000000000013
2021-09-11,5,shoes,fall,q3,39347.0,633,0.2875,0.057
2021-09-11,6,shoes,fall,q3,114428.0,2093,0.5714285714285715,0.009857142857142858
2021-09-12,1,accessories,fall,q3,109741.0,2970,0.485,0.0775
2021-09-12,2,apparel,fall,q3,34516.00000000001,1171,0.39599999999999996,0.034600000000000006
2021-09-12,3,shoes,fall,q3,53373.0,1912,0.4125,0.061
2021-09-12,4,shoes,fall,q3,9192.000000000002,814,0.438,0.1058
2021-09-12,5,shoes,fall,q3,17085.0,813,0.42000000000000004,0.0366
2021-09-12,6,shoes,fall,q3,27732.000000000007,1071,0.51,0.1066
2021-09-13,1,accessories,fall,q3,100559.0,2018,0.3857142857142857,0.05771428571428572
2021-09-13,2,apparel,fall,q3,114289.00000000001,2359,0.426,0.0487
2021-09-13,3,shoes,fall,q3,30328.0,750,0.3614285714285715,0.024285714285714282
2021-09-13,4,shoes,fall,q3,66549.0,1615,0.40199999999999997,0.0988
2021-09-13,5,shoes,fall,q3,32713.999999999996,652,0.35857142857142854,0.059000000000000004
2021-09-13,6,shoes,fall,q3,57360.0,1039,0.41714285714285715,0.07857142857142858
2021-09-14,1,accessories,fall,q3,41064.00000000001,984,0.46666666666666673,-0.033
2021-09-14,2,apparel,fall,q3,44856.00000000001,954,0.4633333333333334,0.06566666666666666
2021-09-14,3,shoes,fall,q3,104791.00000000001,2191,0.47,0.09600000000000002
2021-09-14,4,shoes,fall,q3,27360.000000000007,640,0.46666666666666673,0.06833333333333334
2021-09-14,5,shoes,fall,q3,69677.0,1427,0.3833333333333333,0.038
2021-09-14,6,shoes,fall,q3,40939.0,716,0.31666666666666665,0.10766666666666667
2021-09-15,1,accessories,fall,q3,45744.00000000001,1032,0.565,-0.028
2021-09-15,2,apparel,fall,q3,30438.000000000007,774,0.45499999999999996,-0.005499999999999998
2021-09-15,3,shoes,fall,q3,22430.0,645,0.36,0.035
2021-09-15,4,shoes,fall,q3,52575.0,1278,0.55,0.032799999999999996
2021-09-15,5,shoes,fall,q3,26623.000000000004,603,0.44999999999999996,0.139
2021-09-15,6,shoes,fall,q3,110878.00000000001,2166,0.576,0.0862
2021-09-16,1,accessories,fall,q3,110371.0,2472,0.45333333333333337,-0.00016666666666666566
2021-09-16,2,apparel,fall,q3,35013.00000000001,830,0.4033333333333333,0.04466666666666667
2021-09-16,3,shoes,fall,q3,13012.000000000004,693,0.4566666666666667,0.103
2021-09-16,4,shoes,fall,q3,11820.000000000004,620,0.46666666666666673,0.05866666666666667
2021-09-16,5,shoes,fall,q3,53441.00000000001,1328,0.4583333333333333,0.067
2021-09-16,6,shoes,fall,q3,25820.000000000004,790,0.56,0.05466666666666667
2021-09-17,1,accessories,fall,q3,54679.0,897,0.45333333333333337,0.006000000000000001
2021-09-17,2,apparel,fall,q3,91664.0,1865,0.45,0.0625
2021-09-17,3,shoes,fall,q3,21004.0,403,0.3533333333333333,0.10433333333333333
2021-09-17,4,shoes,fall,q3,18377.0,355,0.3633333333333333,0.082
2021-09-17,5,shoes,fall,q3,22017.0,358,0.3633333333333333,0.011333333333333343
2021-09-17,6,shoes,fall,q3,110944.0,1871,0.52875,0.057625
2021-09-18,1,accessories,fall,q3,155064.00000000003,3325,0.45454545454545453,0.10418181818181817
