retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method,product_id,region_id,store_id,date_id,sales_amount,profit_margin,growth_rate,product_prod,category,subcategory,unit_price,cost_price,launch_date,performance_score,retailer_store,retailer_id_store,state_store,city_store,store_type,store_size,store_location,store_performance,region_region,region_population,market_size,average_income,market_potential,growth_opportunity,date,month,year,season,is_holiday,time_period
Sports Direct,1197831,2020-07-22,Northeast,New York,New York,Women's Athletic Footwear,35.0,700,245000.0,110250.0,0.45,Outlet,4,1,3,72,24500.0,0.45,0.052,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1197831,New York,New York,outlet,medium,new york,82.7,Northeast,9318549,medium,79115,91,77,2020-07-22,7,2020,summer,0,q3
Sports Direct,1197831,2020-07-23,South,Texas,Houston,Men's Apparel,40.0,550,220000.0,66000.0,0.3,Outlet,5,2,4,73,22000.0,0.3,-0.044,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-07-23,7,2020,summer,0,q3
Sports Direct,1197831,2020-07-24,South,Texas,Houston,Women's Apparel,35.0,700,245000.0,122500.0,0.5,Outlet,6,2,4,74,24500.0,0.5,-0.047,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-07-24,7,2020,summer,0,q3
Sports Direct,1197831,2020-07-25,South,Texas,Houston,Men's Street Footwear,25.0,850,212500.0,74375.0,0.35,Outlet,1,2,4,75,21250.0,0.35,-0.062,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-07-25,7,2020,summer,0,q3
Sports Direct,1197831,2020-07-26,South,Texas,Houston,Men's Athletic Footwear,35.0,850,297500.0,104125.0,0.35,Outlet,2,2,4,76,29750.0,0.35,0.074,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-07-26,7,2020,summer,0,q3
Sports Direct,1197831,2020-07-27,South,Texas,Houston,Women's Street Footwear,35.0,675,236250.0,82687.5,0.35,Outlet,3,2,4,77,23625.0,0.35,0.002,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-07-27,7,2020,summer,0,q3
Sports Direct,1197831,2020-07-28,South,Texas,Houston,Women's Athletic Footwear,35.0,625,218750.0,98437.5,0.45,Outlet,4,2,4,78,21875.0,0.45,-0.006,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-07-28,7,2020,summer,0,q3
Sports Direct,1197831,2020-07-29,South,Texas,Houston,Men's Apparel,40.0,500,200000.0,60000.0,0.3,Outlet,5,2,4,79,20000.0,0.3,0.143,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-07-29,7,2020,summer,0,q3
Sports Direct,1197831,2020-07-30,South,Texas,Houston,Women's Apparel,35.0,700,245000.0,122500.0,0.5,Outlet,6,2,4,80,24500.0,0.5,0.175,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-07-30,7,2020,summer,0,q3
Sports Direct,1197831,2020-07-31,South,Texas,Houston,Men's Street Footwear,30.0,875,262500.0,91875.0,0.35,Outlet,1,2,4,81,26250.0,0.35,0.181,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-07-31,7,2020,summer,0,q3
Sports Direct,1197831,2020-08-01,South,Texas,Houston,Men's Athletic Footwear,40.0,875,350000.0,122499.99999999999,0.35,Outlet,2,2,4,82,35000.0,0.35,0.192,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-08-01,8,2020,summer,1,q3
Sports Direct,1197831,2020-08-02,South,Texas,Houston,Women's Street Footwear,35.0,700,245000.0,85750.0,0.35,Outlet,3,2,4,83,24500.0,0.35,0.183,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-08-02,8,2020,summer,1,q3
Sports Direct,1197831,2020-08-03,South,Texas,Houston,Women's Athletic Footwear,40.0,600,240000.0,108000.0,0.45,Outlet,4,2,4,84,24000.0,0.45,0.19,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-08-03,8,2020,summer,0,q3
Sports Direct,1197831,2020-08-04,South,Texas,Houston,Men's Apparel,45.0,500,225000.0,67500.0,0.3,Outlet,5,2,4,85,22500.0,0.3,-0.021,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-08-04,8,2020,summer,0,q3
Sports Direct,1197831,2020-08-05,South,Texas,Houston,Women's Apparel,40.0,650,260000.0,130000.0,0.5,Outlet,6,2,4,86,26000.0,0.5,0.084,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-08-05,8,2020,summer,0,q3
Sports Direct,1197831,2020-08-06,South,Texas,Houston,Men's Street Footwear,30.0,900,270000.0,94500.0,0.35,Outlet,1,2,4,87,27000.0,0.35,-0.033,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-08-06,8,2020,summer,0,q3
Sports Direct,1197831,2020-08-07,South,Texas,Houston,Men's Athletic Footwear,40.0,900,360000.0,125999.99999999999,0.35,Outlet,2,2,4,88,36000.0,0.35,0.04,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-08-07,8,2020,summer,0,q3
Sports Direct,1197831,2020-08-08,South,Texas,Houston,Women's Street Footwear,35.0,725,253750.0,88812.5,0.35,Outlet,3,2,4,89,25375.0,0.35,0.018,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-08-08,8,2020,summer,1,q3
Sports Direct,1197831,2020-08-09,South,Texas,Houston,Women's Athletic Footwear,40.0,625,250000.0,112500.0,0.45,Outlet,4,2,4,90,25000.0,0.45,-0.058,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1197831,Texas,Houston,outlet,small,houston,87.38,South,4225570,medium,34422,56,68,2020-08-09,8,2020,summer,0,q3
Walmart,1197831,2020-08-10,South,Texas,Houston,Men's Apparel,45.0,525,236250.0,70875.0,0.3,Outlet,5,2,5,91,23625.0,0.3,0.067,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-10,8,2020,summer,0,q3
Walmart,1197831,2020-08-11,South,Texas,Houston,Women's Apparel,40.0,800,320000.0,160000.0,0.5,Outlet,6,2,5,92,32000.0,0.5,-0.048,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-11,8,2020,summer,0,q3
Walmart,1197831,2020-08-12,South,Texas,Houston,Men's Street Footwear,30.0,925,277500.0,97125.0,0.35,Outlet,1,2,5,93,27750.0,0.35,-0.079,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-12,8,2020,summer,0,q3
Walmart,1197831,2020-08-13,South,Texas,Houston,Men's Athletic Footwear,40.0,925,370000.0,129499.99999999999,0.35,Outlet,2,2,5,94,37000.0,0.35,0.115,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-13,8,2020,summer,0,q3
Walmart,1197831,2020-08-14,South,Texas,Houston,Women's Street Footwear,35.0,775,271250.0,94937.5,0.35,Outlet,3,2,5,95,27125.0,0.35,-0.031,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-14,8,2020,summer,0,q3
Walmart,1197831,2020-08-15,South,Texas,Houston,Women's Athletic Footwear,40.0,700,280000.0,126000.0,0.45,Outlet,4,2,5,96,28000.0,0.45,0.027,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-15,8,2020,summer,0,q3
Walmart,1197831,2020-08-16,South,Texas,Houston,Men's Apparel,45.0,600,270000.0,81000.0,0.3,Outlet,5,2,5,97,27000.0,0.3,-0.01,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-16,8,2020,summer,0,q3
Walmart,1197831,2020-08-17,South,Texas,Houston,Women's Apparel,40.0,950,380000.0,190000.0,0.5,Outlet,6,2,5,98,38000.0,0.5,-0.016,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-17,8,2020,summer,0,q3
Walmart,1197831,2020-08-18,South,Texas,Houston,Men's Street Footwear,40.0,950,380000.0,133000.0,0.35,Outlet,1,2,5,99,38000.0,0.35,-0.004,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-18,8,2020,summer,0,q3
Walmart,1197831,2020-08-19,South,Texas,Houston,Men's Athletic Footwear,45.0,950,427500.0,149625.0,0.35,Outlet,2,2,5,100,42750.0,0.35,-0.009,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-19,8,2020,summer,0,q3
Walmart,1197831,2020-08-20,South,Texas,Houston,Women's Street Footwear,40.0,800,320000.0,112000.0,0.35,Outlet,3,2,5,101,32000.0,0.35,0.052,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-20,8,2020,summer,0,q3
Walmart,1197831,2020-08-21,South,Texas,Houston,Women's Athletic Footwear,40.0,750,300000.0,135000.0,0.45,Outlet,4,2,5,102,30000.0,0.45,-0.042,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-21,8,2020,summer,0,q3
Walmart,1197831,2020-08-22,South,Texas,Houston,Men's Apparel,45.0,650,292500.0,87750.0,0.3,Outlet,5,2,5,103,29250.0,0.3,0.129,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-22,8,2020,summer,0,q3
Walmart,1197831,2020-08-23,South,Texas,Houston,Women's Apparel,50.0,1000,500000.0,250000.0,0.5,Outlet,6,2,5,104,50000.0,0.5,0.119,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-23,8,2020,summer,0,q3
Walmart,1197831,2020-08-24,South,Texas,Houston,Men's Street Footwear,40.0,950,380000.0,133000.0,0.35,Outlet,1,2,5,105,38000.0,0.35,0.194,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-24,8,2020,summer,0,q3
Walmart,1197831,2020-08-25,South,Texas,Houston,Men's Athletic Footwear,45.0,950,427500.0,149625.0,0.35,Outlet,2,2,5,106,42750.0,0.35,-0.006,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-25,8,2020,summer,0,q3
Walmart,1197831,2020-08-26,South,Texas,Houston,Women's Street Footwear,40.0,1100,440000.0,154000.0,0.35,Outlet,3,2,5,107,44000.0,0.35,0.2,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-26,8,2020,summer,0,q3
Walmart,1197831,2020-08-27,South,Texas,Houston,Women's Athletic Footwear,40.0,700,280000.0,126000.0,0.45,Outlet,4,2,5,108,28000.0,0.45,0.08,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-27,8,2020,summer,0,q3
Walmart,1197831,2020-08-28,South,Texas,Houston,Men's Apparel,45.0,700,315000.0,94500.0,0.3,Outlet,5,2,5,109,31500.0,0.3,0.133,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-28,8,2020,summer,0,q3
Walmart,1197831,2020-08-29,South,Texas,Houston,Women's Apparel,50.0,975,487500.0,243750.0,0.5,Outlet,6,2,5,110,48750.0,0.5,0.137,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-29,8,2020,summer,0,q3
Walmart,1197831,2020-08-30,South,Texas,Houston,Men's Street Footwear,40.0,925,370000.0,129499.99999999999,0.35,Outlet,1,2,5,111,37000.0,0.35,0.099,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-30,8,2020,summer,0,q3
Walmart,1197831,2020-08-31,South,Texas,Houston,Men's Athletic Footwear,45.0,925,416250.0,145687.5,0.35,Outlet,2,2,5,112,41625.0,0.35,0.09,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-08-31,8,2020,summer,0,q3
Walmart,1197831,2020-09-01,South,Texas,Houston,Women's Street Footwear,40.0,1100,440000.0,154000.0,0.35,Outlet,3,2,5,113,44000.0,0.35,-0.026,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-01,9,2020,fall,0,q3
Walmart,1197831,2020-09-02,South,Texas,Houston,Women's Athletic Footwear,40.0,650,260000.0,117000.0,0.45,Outlet,4,2,5,114,26000.0,0.45,0.155,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-02,9,2020,fall,0,q3
Walmart,1197831,2020-09-03,South,Texas,Houston,Men's Apparel,45.0,650,292500.0,87750.0,0.3,Outlet,5,2,5,115,29250.0,0.3,-0.06,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-03,9,2020,fall,0,q3
Walmart,1197831,2020-09-04,South,Texas,Houston,Women's Apparel,50.0,900,450000.0,225000.0,0.5,Outlet,6,2,5,116,45000.0,0.5,0.159,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-04,9,2020,fall,0,q3
Walmart,1197831,2020-09-05,South,Texas,Houston,Men's Street Footwear,45.0,850,382500.0,133875.0,0.35,Outlet,1,2,5,117,38250.0,0.35,0.092,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-05,9,2020,fall,1,q3
Walmart,1197831,2020-09-06,South,Texas,Houston,Men's Athletic Footwear,45.0,850,382500.0,133875.0,0.35,Outlet,2,2,5,118,38250.0,0.35,0.126,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-06,9,2020,fall,0,q3
Walmart,1197831,2020-09-07,South,Texas,Houston,Women's Street Footwear,50.0,900,450000.0,157500.0,0.35,Outlet,3,2,5,119,45000.0,0.35,-0.014,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-07,9,2020,fall,0,q3
Walmart,1197831,2020-09-08,South,Texas,Houston,Women's Athletic Footwear,50.0,625,312500.0,140625.0,0.45,Outlet,4,2,5,120,31250.0,0.45,0.121,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-08,9,2020,fall,0,q3
Walmart,1197831,2020-09-09,South,Texas,Houston,Men's Apparel,45.0,625,281250.0,84375.0,0.3,Outlet,5,2,5,121,28125.0,0.3,0.058,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-09,9,2020,fall,0,q3
Walmart,1197831,2020-09-10,South,Texas,Houston,Women's Apparel,55.00000000000001,850,467500.00000000006,233750.00000000003,0.5,Outlet,6,2,5,122,46750.00000000001,0.5,0.018,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-10,9,2020,fall,0,q3
Walmart,1197831,2020-09-11,South,Texas,Houston,Men's Street Footwear,45.0,800,360000.0,125999.99999999999,0.35,Outlet,1,2,5,123,36000.0,0.35,0.102,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-11,9,2020,fall,0,q3
Walmart,1197831,2020-09-12,South,Texas,Houston,Men's Athletic Footwear,45.0,800,360000.0,125999.99999999999,0.35,Outlet,2,2,5,124,36000.0,0.35,0.081,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-12,9,2020,fall,0,q3
Walmart,1197831,2020-09-13,South,Texas,Houston,Women's Street Footwear,50.0,750,375000.0,131250.0,0.35,Outlet,3,2,5,125,37500.0,0.35,0.082,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-13,9,2020,fall,1,q3
Walmart,1197831,2020-09-14,South,Texas,Houston,Women's Athletic Footwear,50.0,600,300000.0,135000.0,0.45,Outlet,4,2,5,126,30000.0,0.45,0.001,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-14,9,2020,fall,0,q3
Walmart,1197831,2020-09-15,South,Texas,Houston,Men's Apparel,45.0,575,258750.0,77625.0,0.3,Outlet,5,2,5,127,25875.0,0.3,-0.051,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-15,9,2020,fall,0,q3
Walmart,1197831,2020-09-16,South,Texas,Houston,Women's Apparel,55.00000000000001,750,412500.00000000006,206250.00000000003,0.5,Outlet,6,2,5,128,41250.00000000001,0.5,0.1,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-09-16,9,2020,fall,0,q3
Walmart,1197831,2020-10-20,South,Texas,Houston,Men's Street Footwear,45.0,900,405000.0,141750.0,0.35,Outlet,1,2,5,129,40500.0,0.35,0.125,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-10-20,10,2020,fall,0,q4
Walmart,1197831,2020-10-21,South,Texas,Houston,Men's Athletic Footwear,45.0,900,405000.0,141750.0,0.35,Outlet,2,2,5,130,40500.0,0.35,-0.066,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-10-21,10,2020,fall,0,q4
Walmart,1197831,2020-10-22,South,Texas,Houston,Women's Street Footwear,50.0,825,412500.0,144375.0,0.35,Outlet,3,2,5,131,41250.0,0.35,0.107,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-10-22,10,2020,fall,0,q4
Walmart,1197831,2020-10-23,South,Texas,Houston,Women's Athletic Footwear,50.0,675,337500.0,151875.0,0.45,Outlet,4,2,5,132,33750.0,0.45,0.16,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Texas,Houston,online,small,houston,67.04,South,4225570,medium,34422,56,68,2020-10-23,10,2020,fall,0,q4
